BlockX,BlockY,x,y,TreeNum,species,spgroup,Diameter (dbc cm),Stem Height,Volume (m3),status,PROD,Damage(Cut angle),Damage STEM,Damage Crown,d30,VOL30
9,4,833,378,T0904833378,KKTM,4,10.3,5,0.06,-,,,,,22.3,0.38
9,4,883,371,T0904883371,KKTM,4,13.7,7,0.09,-,,,,,25.7,0.53
9,4,846,345,T0904846345,TRLT,4,9.1,5,0.05,-,,,,,21.1,0.33
9,4,879,386,T0904879386,KKDK,4,6.0,5,0.03,VICTIM,,,0.03,,,
9,4,875,355,T0904875355,KHOV,4,9.0,10,0.05,-,,,,,21.0,0.32
9,4,859,316,T0904859316,TRLT,4,13.0,7,0.08,-,,,,,25.0,0.5
9,4,848,300,T0904848300,TRLT,4,7.6,8,0.04,VICTIM,,,,0.02,19.6,0.27
9,4,834,364,T0904834364,KKTM,4,5.4,9,0.03,VICTIM,,,,0.015,17.4,0.19
9,4,863,341,T0904863341,TRLT,4,9.8,6,0.05,-,,,,,21.8,0.35
9,4,892,313,T0904892313,RINM,4,8.4,5,0.05,VICTIM,,,,0.025,20.4,0.3
9,4,891,366,T0904891366,PPEL,4,11.6,10,0.07,VICTIM,,,,0.035,23.6,0.43
9,4,844,399,T0904844399,KKDK,4,7.0,7,0.04,-,,,,,19.0,0.25
9,4,864,344,T0904864344,KHOV,4,7.3,6,0.04,VICTIM,,,0.04,,,
9,4,816,332,T0904816332,PPEL,4,12.3,9,0.07,-,,,,,24.3,0.46
9,4,835,396,T0904835396,KKTM,4,8.9,10,0.05,-,,,,,20.9,0.32
9,4,854,375,T0904854375,KKTM,4,13.1,5,0.08,VICTIM,,,,0.04,25.1,0.5
9,4,831,334,T0904831334,KKDK,4,8.0,10,0.04,-,,,,,20.0,0.28
9,4,819,363,T0904819363,KKDK,4,13.8,7,0.09,-,,,,,25.8,0.54
9,4,897,326,T0904897326,PPEL,4,7.4,8,0.04,-,,,,,19.4,0.26
9,4,806,380,T0904806380,KHOV,4,8.2,7,0.04,VICTIM,,,,0.02,20.2,0.29
9,4,897,331,T0904897331,KKTM,4,25.1,12,0.54,VICTIM,,,,0.27,43.1,1.67
9,4,820,374,T0904820374,KKKS,4,26.6,14,0.67,VICTIM,,,,0.335,44.6,1.79
9,4,822,312,T0904822312,TRLT,4,15.3,12,0.21,-,,,,,33.3,0.96
9,4,884,349,T0904884349,PPEL,4,16.9,13,0.27,-,,,,,34.9,1.06
9,4,897,390,T0904897390,KKTM,4,17.3,12,0.26,-,,,,,35.3,1.09
9,4,897,309,T0904897309,RINM,4,21.8,15,0.48,-,,,,,39.8,1.41
9,4,821,369,T0904821369,RINM,4,28.2,14,0.76,-,,,,,46.2,1.93
9,4,806,332,T0904806332,KHOV,4,18.5,12,0.3,-,,,,,36.5,1.17
9,4,888,312,T0904888312,PPEL,4,27.6,11,0.61,VICTIM,,,,0.305,45.6,1.88
9,4,830,398,T0904830398,TRLT,4,22.3,15,0.5,-,,,,,40.3,1.45
9,4,881,372,T0904881372,TRLT,4,16.7,14,0.27,-,,,,,34.7,1.05
9,4,832,393,T0904832393,PPEL,4,22.1,12,0.42,-,,,,,40.1,1.43
9,4,886,373,T0904886373,KHOV,4,24.3,15,0.6,-,,,,,42.3,1.6
9,4,874,375,T0904874375,KKTM,4,18.4,13,0.31,-,,,,,36.4,1.16
9,4,802,369,T0904802369,KKKS,4,26.2,14,0.65,-,,,,,44.2,1.76
9,4,871,324,T0904871324,PPEL,4,15.4,14,0.24,VICTIM,,,0.24,,,
9,4,884,305,T0904884305,KKTM,4,17.3,14,0.29,-,,,,,35.3,1.09
9,4,866,396,T0904866396,RINM,4,19.8,12,0.34,VICTIM,,,,0.17,37.8,1.26
9,4,846,387,T0904846387,KKKS,4,24.4,11,0.48,-,,,,,42.4,1.61
9,4,857,347,T0904857347,TRLT,4,16.4,12,0.24,VICTIM,,,,0.12,34.4,1.03
9,4,827,327,T0904827327,KKTM,4,18.5,12,0.3,-,,,,,36.5,1.17
9,4,873,316,T0904873316,PPEL,4,25.8,15,0.67,-,,,,,43.8,1.73
9,4,893,393,T0904893393,KKDK,4,22.9,12,0.45,-,,,,,40.9,1.49
9,4,859,362,T0904859362,KHOV,4,17.7,12,0.27,-,,,,,35.7,1.11
9,4,816,332,T0904816332,RINM,4,23.4,11,0.44,-,,,,,41.4,1.53
9,4,850,362,T0904850362,KKTM,4,29.1,15,0.85,-,,,,,47.1,2.01
9,4,894,380,T0904894380,RINM,4,23.6,14,0.53,-,,,,,41.6,1.55
9,4,870,322,T0904870322,KKTM,4,30.9,20,1.2,-,,,,,45.9,1.91
9,4,849,300,T0904849300,RINM,4,42.1,20,2.21,VICTIM,,,,1.105,57.1,3.0
9,4,832,387,T0904832387,RINM,4,30.9,17,1.05,-,,,,,45.9,1.91
9,4,880,300,T0904880300,TRLT,4,40.3,18,1.86,-,,,,,55.3,2.81
9,4,857,365,T0904857365,PPEL,4,34.3,18,1.35,VICTIM,,,,0.675,49.3,2.21
9,4,827,308,T0904827308,RINM,4,30.2,20,1.15,VICTIM,,,,0.575,45.2,1.84
9,4,891,379,T0904891379,KKDK,4,32.5,16,1.11,-,,,,,47.5,2.05
9,4,870,305,T0904870305,PPEL,4,34.2,20,1.47,VICTIM,,,,0.735,49.2,2.2
9,4,809,337,T0904809337,KKDK,4,32.4,18,1.21,-,,,,,47.4,2.04
9,4,833,384,T0904833384,RINM,4,46.2,25,3.21,-,,,,,61.2,3.46
9,4,872,302,T0904872302,KKTM,4,46.2,24,3.1,VICTIM,,,,1.55,61.2,3.46
9,4,866,363,T0904866363,PPEL,4,51.2,23,3.67,-,,,,,66.2,4.07
9,4,876,352,T0904876352,PPEL,4,45.7,24,3.03,-,,,,,60.7,3.4
9,4,853,383,T0904853383,PPEL,4,52.1,21,3.52,VICTIM,,,3.52,,,
9,4,894,392,T0904894392,KKTM,4,85.3,28,12.02,-,,,,,106.3,10.64
9,4,804,377,T0904804377,TRLT,4,89.0,30,13.9,VICTIM,,,,6.95,110.0,11.4
9,4,880,304,T0904880304,PPEL,4,69.1,27,7.65,-,,,,,90.1,7.62
9,4,841,363,T0904841363,PRDL,5,7.8,7,0.05,KEEP,,,,,19.8,0.14
9,4,868,380,T0904868380,DCSP,5,11.9,6,0.07,KEEP,,,,,23.9,0.19
9,4,892,377,T0904892377,BENG,5,11.4,8,0.07,KEEP,,,,,23.4,0.18
9,4,810,375,T0904810375,SRKR,5,12.3,8,0.07,VICTIM,,,,0.035,24.3,0.2
9,4,833,399,T0904833399,SROL,5,14.2,7,0.09,KEEP,,,,,26.2,0.22
9,4,822,344,T0904822344,DYKL,5,8.2,10,0.05,KEEP,,,,,20.2,0.14
9,4,890,356,T0904890356,PRNG,5,6.8,10,0.04,KEEP,,,,,18.8,0.13
9,4,830,323,T0904830323,SMPN,5,13.6,9,0.08,VICTIM,,,0.08,,,
9,4,858,314,T0904858314,THNR,5,10.9,9,0.06,KEEP,,,,,22.9,0.18
9,4,887,361,T0904887361,SMPN,5,6.3,10,0.04,VICTIM,,,,0.02,18.3,0.12
9,4,811,376,T0904811376,DCSP,5,12.9,9,0.08,VICTIM,,,,0.04,24.9,0.2
9,4,816,357,T0904816357,TRTM,5,13.7,5,0.08,KEEP,,,,,25.7,0.21
9,4,871,342,T0904871342,SRAL,5,14.2,5,0.09,KEEP,,,,,26.2,0.22
9,4,867,395,T0904867395,PRDL,5,9.5,5,0.06,VICTIM,,,,0.03,21.5,0.16
9,4,873,318,T0904873318,KRKO,5,7.1,7,0.04,KEEP,,,,,19.1,0.13
9,4,848,327,T0904848327,CHLK,5,5.1,6,0.04,KEEP,,,,,17.1,0.11
9,4,880,387,T0904880387,PRLO,5,5.6,7,0.04,KEEP,,,,,17.6,0.12
9,4,835,305,T0904835305,DCSP,5,7.9,9,0.05,KEEP,,,,,19.9,0.14
9,4,835,369,T0904835369,MASK,5,5.0,5,0.04,VICTIM,,,,0.02,17.0,0.11
9,4,821,353,T0904821353,SROL,5,14.0,6,0.08,VICTIM,,,,0.04,26.0,0.22
9,4,832,333,T0904832333,BSNK,5,12.4,7,0.07,KEEP,,,,,24.4,0.2
9,4,812,326,T0904812326,DYKL,5,14.7,10,0.09,KEEP,,,,,26.7,0.23
9,4,854,340,T0904854340,SRAL,5,11.5,9,0.07,KEEP,,,,,23.5,0.18
9,4,806,345,T0904806345,DCSP,5,8.8,9,0.05,KEEP,,,,,20.8,0.15
9,4,834,340,T0904834340,CHTP,5,12.2,6,0.07,KEEP,,,,,24.2,0.19
9,4,833,363,T0904833363,SMPN,5,5.4,6,0.04,VICTIM,,,,0.02,17.4,0.11
9,4,846,375,T0904846375,SMPN,5,7.9,10,0.05,KEEP,,,,,19.9,0.14
9,4,862,310,T0904862310,TAUR,5,6.1,9,0.04,KEEP,,,,,18.1,0.12
9,4,872,365,T0904872365,KRAY,5,7.4,7,0.05,KEEP,,,,,19.4,0.14
9,4,834,346,T0904834346,NNON,5,13.6,7,0.08,KEEP,,,,,25.6,0.21
9,4,878,318,T0904878318,TRYG,5,28.3,14,0.25,KEEP,,,,,46.3,1.1
9,4,847,313,T0904847313,SKRM,5,17.4,11,0.11,KEEP,,,,,35.4,0.51
9,4,872,361,T0904872361,CHKR,5,17.6,15,0.12,KEEP,,,,,35.6,0.52
9,4,894,319,T0904894319,CHTP,5,24.3,14,0.2,KEEP,,,,,42.3,0.87
9,4,891,376,T0904891376,SMPN,5,26.3,12,0.22,KEEP,,,,,44.3,0.98
9,4,821,385,T0904821385,KRYS,5,23.9,11,0.19,KEEP,,,,,41.9,0.84
9,4,859,367,T0904859367,SWPR,5,19.9,13,0.14,VICTIM,,,,0.07,37.9,0.63
9,4,886,393,T0904886393,TTRV,5,16.5,14,0.11,KEEP,,,,,34.5,0.47
9,4,833,391,T0904833391,MASK,5,24.1,14,0.19,KEEP,,,,,42.1,0.86
9,4,862,393,T0904862393,SRLO,5,22.4,15,0.17,KEEP,,,,,40.4,0.76
9,4,880,380,T0904880380,TRYG,5,23.8,13,0.19,VICTIM,,,,0.095,41.8,0.84
9,4,837,346,T0904837346,PRDL,5,28.3,14,0.25,KEEP,,,,,46.3,1.1
9,4,826,357,T0904826357,TTRV,5,16.4,13,0.11,VICTIM,,,0.11,,,
9,4,814,302,T0904814302,TAUR,5,27.0,12,0.23,KEEP,,,,,45.0,1.02
9,4,856,373,T0904856373,SRAL,5,26.2,15,0.22,VICTIM,,,,0.11,44.2,0.98
9,4,872,357,T0904872357,KRYS,5,27.7,15,0.24,KEEP,,,,,45.7,1.07
9,4,877,373,T0904877373,THNR,5,20.6,15,0.15,KEEP,,,,,38.6,0.67
9,4,853,320,T0904853320,CHKO,5,19.4,12,0.14,KEEP,,,,,37.4,0.61
9,4,873,340,T0904873340,KMPR,5,29.7,14,0.28,KEEP,,,,,47.7,1.19
9,4,811,384,T0904811384,CHTP,5,22.4,11,0.17,KEEP,,,,,40.4,0.76
9,4,858,394,T0904858394,SRAL,5,15.1,13,0.09,KEEP,,,,,33.1,0.4
9,4,850,399,T0904850399,SRLO,5,29.6,15,0.28,VICTIM,,,,0.14,47.6,1.19
9,4,874,330,T0904874330,CHMC,5,27.5,15,0.24,VICTIM,,,,0.12,45.5,1.05
9,4,860,342,T0904860342,BSNK,5,29.5,12,0.27,KEEP,,,,,47.5,1.18
9,4,816,316,T0904816316,SYCR,5,15.8,11,0.1,KEEP,,,,,33.8,0.43
9,4,805,321,T0904805321,THNS,5,28.9,12,0.26,KEEP,,,,,46.9,1.14
9,4,845,390,T0904845390,SKRM,5,16.3,15,0.1,KEEP,,,,,34.3,0.46
9,4,890,318,T0904890318,CHBK,5,31.5,20,0.81,VICTIM,,,,0.405,46.5,1.12
9,4,808,301,T0904808301,KRKO,5,44.7,19,1.58,KEEP,,,,,59.7,2.05
9,4,802,357,T0904802357,TRYG,5,32.9,18,0.83,KEEP,,,,,47.9,1.2
9,4,855,356,T0904855356,DCSP,5,32.6,19,0.84,KEEP,,,,,47.6,1.19
9,4,866,302,T0904866302,TEPI,5,42.0,18,1.35,VICTIM,,,,0.675,57.0,1.84
9,4,809,341,T0904809341,DYKL,5,45.0,18,1.55,KEEP,,,,,60.0,2.08
9,4,889,384,T0904889384,KRKO,5,31.1,20,0.79,KEEP,,,,,46.1,1.09
9,4,826,308,T0904826308,BSNK,5,31.9,18,0.78,VICTIM,,,,0.39,46.9,1.14
9,4,885,308,T0904885308,SRAL,5,44.0,20,1.58,KEEP,,,,,59.0,2.0
9,4,870,314,T0904870314,SROL,5,50.2,21,2.13,CUT,2.13,68,,,65.2,2.51
9,4,853,384,T0904853384,KREL,5,48.7,22,2.06,VICTIM,,,,1.03,63.7,2.39
9,4,894,393,T0904894393,BENG,5,53.3,25,2.69,CUT,2.69,99,,,68.3,2.79
9,4,879,316,T0904879316,CHTP,5,56.5,21,2.69,CUT,2.69,38,,,71.5,3.09
9,4,872,325,T0904872325,CHBK,5,90.3,30,8.81,CUT,8.81,337,,,111.3,7.96
9,4,889,363,T0904889363,THNS,5,90.0,28,8.32,CUT,8.32,352,,,111.0,7.92
9,4,898,314,T0904898314,CHBK,5,95.8,28,9.43,CUT,9.43,158,,,116.8,8.8
9,4,817,335,T0904817335,TAUR,5,85.3,26,7.09,CUT,7.09,180,,,106.3,7.23
9,4,845,390,T0904845390,ROCG,6,10.1,7,0.06,-,,,,,22.1,0.17
9,4,807,326,T0904807326,KBAL,6,6.2,7,0.04,-,,,,,18.2,0.12
9,4,845,380,T0904845380,ANKN,6,14.4,10,0.09,-,,,,,26.4,0.23
9,4,857,341,T0904857341,SREG,6,6.1,10,0.04,VICTIM,,,0.04,,,
9,4,829,395,T0904829395,KANT,6,9.0,7,0.05,-,,,,,21.0,0.15
9,4,844,394,T0904844394,SVAK,6,11.7,8,0.07,-,,,,,23.7,0.19
9,4,859,379,T0904859379,KDCE,6,13.2,10,0.08,-,,,,,25.2,0.21
9,4,838,375,T0904838375,YEAM,6,11.5,6,0.07,-,,,,,23.5,0.18
9,4,881,319,T0904881319,RAIT,6,13.3,6,0.08,-,,,,,25.3,0.21
9,4,841,379,T0904841379,TTPY,6,7.7,9,0.05,-,,,,,19.7,0.14
9,4,844,300,T0904844300,ATES,6,5.4,6,0.04,VICTIM,,,,0.02,17.4,0.11
9,4,835,380,T0904835380,KKOM,6,10.2,7,0.06,-,,,,,22.2,0.17
9,4,833,333,T0904833333,KORK,6,12.0,9,0.07,-,,,,,24.0,0.19
9,4,809,372,T0904809372,CHMK,6,13.5,10,0.08,-,,,,,25.5,0.21
9,4,822,389,T0904822389,SVAK,6,13.0,5,0.08,-,,,,,25.0,0.2
9,4,853,336,T0904853336,TENG,6,9.4,5,0.05,-,,,,,21.4,0.16
9,4,863,346,T0904863346,KRLA,6,9.3,9,0.05,VICTIM,,,0.05,,,
9,4,827,347,T0904827347,LRLT,6,9.1,5,0.05,-,,,,,21.1,0.15
9,4,810,314,T0904810314,SLCH,6,6.1,5,0.04,-,,,,,18.1,0.12
9,4,854,308,T0904854308,SANK,6,14.0,9,0.08,VICTIM,,,,0.04,26.0,0.22
9,4,895,351,T0904895351,TTPY,6,5.8,7,0.04,-,,,,,17.8,0.12
9,4,889,340,T0904889340,ANKB,6,6.2,7,0.04,-,,,,,18.2,0.12
9,4,899,373,T0904899373,SABL,6,13.8,7,0.08,-,,,,,25.8,0.22
9,4,844,339,T0904844339,KCAS,6,5.6,10,0.04,-,,,,,17.6,0.12
9,4,823,395,T0904823395,KMPT,6,13.7,7,0.08,VICTIM,,,0.08,,,
9,4,877,364,T0904877364,KDAG,6,7.7,5,0.05,-,,,,,19.7,0.14
9,4,813,380,T0904813380,PNGS,6,8.7,5,0.05,-,,,,,20.7,0.15
9,4,896,357,T0904896357,RANG,6,13.4,9,0.08,-,,,,,25.4,0.21
9,4,802,349,T0904802349,DRDV,6,14.2,9,0.09,-,,,,,26.2,0.22
9,4,830,315,T0904830315,SNOL,6,13.1,6,0.08,-,,,,,25.1,0.21
9,4,880,375,T0904880375,NGOK,6,6.8,8,0.04,VICTIM,,,,0.02,18.8,0.13
9,4,856,303,T0904856303,MAKP,6,10.3,10,0.06,VICTIM,,,,0.03,22.3,0.17
9,4,855,314,T0904855314,KANE,6,8.1,6,0.05,-,,,,,20.1,0.14
9,4,809,343,T0904809343,KREM,6,9.6,10,0.06,-,,,,,21.6,0.16
9,4,883,340,T0904883340,BAKG,6,11.3,10,0.07,VICTIM,,,,0.035,23.3,0.18
9,4,835,309,T0904835309,KTOM,6,7.4,5,0.05,-,,,,,19.4,0.14
9,4,817,358,T0904817358,KES,6,5.9,5,0.04,-,,,,,17.9,0.12
9,4,800,319,T0904800319,KNAY,6,11.8,8,0.07,-,,,,,23.8,0.19
9,4,807,351,T0904807351,KRAK,6,13.3,7,0.08,-,,,,,25.3,0.21
9,4,822,388,T0904822388,PAGA,6,20.9,11,0.15,-,,,,,38.9,0.68
9,4,831,375,T0904831375,SBMS,6,25.6,15,0.21,VICTIM,,,,0.105,43.6,0.94
9,4,807,322,T0904807322,CTES,6,15.8,12,0.1,-,,,,,33.8,0.43
9,4,867,352,T0904867352,TOLP,6,27.6,11,0.24,-,,,,,45.6,1.06
9,4,829,379,T0904829379,YOUK,6,26.0,15,0.22,-,,,,,44.0,0.96
9,4,897,343,T0904897343,BAKK,6,24.3,15,0.2,-,,,,,42.3,0.87
9,4,810,357,T0904810357,SADA,6,29.0,15,0.27,-,,,,,47.0,1.15
9,4,866,396,T0904866396,ANKT,6,21.3,15,0.16,VICTIM,,,,0.08,39.3,0.7
9,4,869,373,T0904869373,TMAK,6,26.0,11,0.22,-,,,,,44.0,0.96
9,4,820,388,T0904820388,SARG,6,16.1,13,0.1,-,,,,,34.1,0.45
9,4,831,379,T0904831379,POUN,6,22.7,14,0.17,VICTIM,,,0.17,,,
9,4,897,336,T0904897336,TOLP,6,16.5,14,0.11,VICTIM,,,,0.055,34.5,0.47
9,4,827,334,T0904827334,POBY,6,23.5,14,0.18,-,,,,,41.5,0.82
9,4,809,338,T0904809338,ROVN,6,22.5,15,0.17,-,,,,,40.5,0.77
9,4,849,350,T0904849350,NGOK,6,15.8,11,0.1,VICTIM,,,,0.05,33.8,0.43
9,4,849,391,T0904849391,PPTH,6,24.0,11,0.19,-,,,,,42.0,0.85
9,4,808,314,T0904808314,SREG,6,23.7,12,0.19,-,,,,,41.7,0.83
9,4,870,391,T0904870391,PANG,6,26.5,15,0.23,-,,,,,44.5,0.99
9,4,832,373,T0904832373,KDCE,6,22.8,11,0.18,VICTIM,,,,0.09,40.8,0.78
9,4,820,311,T0904820311,ADCH,6,30.0,13,0.57,-,,,,,45.0,1.02
9,4,806,321,T0904806321,DAKD,6,21.9,15,0.16,-,,,,,39.9,0.73
9,4,843,393,T0904843393,KODK,6,24.5,12,0.2,-,,,,,42.5,0.88
9,4,822,320,T0904822320,CHKP,6,17.2,13,0.11,-,,,,,35.2,0.5
9,4,879,339,T0904879339,LORT,6,18.2,12,0.12,VICTIM,,,,0.06,36.2,0.55
9,4,811,300,T0904811300,CHRK,6,19.5,15,0.14,-,,,,,37.5,0.61
9,4,888,344,T0904888344,CASA,6,16.0,15,0.1,-,,,,,34.0,0.44
9,4,858,368,T0904858368,TOUK,6,20.8,13,0.15,VICTIM,,,,0.075,38.8,0.68
9,4,813,360,T0904813360,KKCM,6,18.3,15,0.12,-,,,,,36.3,0.55
9,4,839,333,T0904839333,ROCG,6,23.6,12,0.19,-,,,,,41.6,0.83
9,4,846,369,T0904846369,VOEG,6,19.7,15,0.14,-,,,,,37.7,0.62
9,4,835,351,T0904835351,PANG,6,25.4,15,0.21,-,,,,,43.4,0.93
9,4,895,346,T0904895346,RAIT,6,26.5,15,0.23,-,,,,,44.5,0.99
9,4,852,357,T0904852357,CTES,6,24.6,11,0.2,-,,,,,42.6,0.88
9,4,849,377,T0904849377,ATNG,6,23.6,11,0.19,-,,,,,41.6,0.83
9,4,841,338,T0904841338,PNAG,6,29.3,13,0.27,-,,,,,47.3,1.17
9,4,866,356,T0904866356,BAKK,6,29.6,12,0.28,-,,,,,47.6,1.19
9,4,814,359,T0904814359,BELY,6,37.7,19,1.12,-,,,,,52.7,1.53
9,4,879,351,T0904879351,SPPY,6,39.0,16,1.08,-,,,,,54.0,1.62
9,4,850,343,T0904850343,PNGS,6,40.4,18,1.25,-,,,,,55.4,1.72
9,4,856,380,T0904856380,PECH,6,42.1,19,1.4,VICTIM,,,,0.7,57.1,1.85
9,4,817,304,T0904817304,SPOR,6,40.3,16,1.16,-,,,,,55.3,1.72
9,4,875,334,T0904875334,KBDK,6,41.7,16,1.24,VICTIM,,,,0.62,56.7,1.82
9,4,883,346,T0904883346,BELY,6,34.5,20,0.97,-,,,,,49.5,1.31
9,4,829,300,T0904829300,TBOT,6,39.9,16,1.13,VICTIM,,,,0.565,54.9,1.69
9,4,846,368,T0904846368,DYSP,6,40.4,18,1.25,-,,,,,55.4,1.72
9,4,830,363,T0904830363,SAND,6,44.3,19,1.55,VICTIM,,,,0.775,59.3,2.02
9,4,852,385,T0904852385,DKOR,6,43.3,16,1.34,VICTIM,,,,0.67,58.3,1.94
9,4,844,307,T0904844307,KBDA,6,44.7,16,1.42,VICTIM,,,1.42,,,
9,4,831,303,T0904831303,KBDK,6,53.6,22,2.5,VICTIM,,,,1.25,68.6,2.82
9,4,842,397,T0904842397,KHOS,6,49.2,22,2.11,-,,,,,64.2,2.43
9,4,862,345,T0904862345,TBOT,6,46.2,22,1.86,-,,,,,61.2,2.18
9,4,822,322,T0904822322,PECH,6,45.7,24,1.93,-,,,,,60.7,2.14
9,4,867,318,T0904867318,KTIT,6,49.0,22,2.09,-,,,,,64.0,2.41
9,4,816,344,T0904816344,TMAK,6,50.4,22,2.21,-,,,,,65.4,2.53
9,4,877,316,T0904877316,KBKK,6,57.2,23,2.93,-,,,,,72.2,3.16
9,4,865,340,T0904865340,CHNA,6,83.4,29,7.33,-,,,,,104.4,6.97
9,4,828,337,T0904828337,RANG,6,89.4,27,8.0,-,,,,,110.4,7.83
9,4,864,331,T0904864331,KLNG,6,78.2,29,6.44,-,,,,,99.2,6.26
9,4,819,381,T0904819381,KHTN,6,91.2,27,8.33,-,,,,,112.2,8.1
9,4,890,305,T0904890305,Others,7,8.3,5,0.05,-,,,,,20.3,0.15
9,4,896,337,T0904896337,Others,7,8.2,5,0.05,VICTIM,,,0.05,,,
9,4,849,333,T0904849333,Others,7,5.0,8,0.04,-,,,,,17.0,0.11
9,4,894,302,T0904894302,Others,7,12.0,5,0.07,-,,,,,24.0,0.19
9,4,896,350,T0904896350,Others,7,11.4,5,0.07,-,,,,,23.4,0.18
9,4,818,330,T0904818330,Others,7,14.9,9,0.09,-,,,,,26.9,0.23
9,4,889,340,T0904889340,Others,7,14.1,6,0.09,-,,,,,26.1,0.22
9,4,870,365,T0904870365,Others,7,11.4,7,0.07,-,,,,,23.4,0.18
9,4,821,317,T0904821317,Others,7,13.3,6,0.08,-,,,,,25.3,0.21
9,4,802,354,T0904802354,Others,7,6.8,7,0.04,-,,,,,18.8,0.13
9,4,889,322,T0904889322,Others,7,5.4,9,0.04,VICTIM,,,0.04,,,
9,4,826,346,T0904826346,Others,7,13.6,9,0.08,-,,,,,25.6,0.21
9,4,807,308,T0904807308,Others,7,14.5,10,0.09,-,,,,,26.5,0.23
9,4,874,349,T0904874349,Others,7,10.7,6,0.06,-,,,,,22.7,0.17
9,4,805,343,T0904805343,Others,7,5.1,10,0.04,-,,,,,17.1,0.11
9,4,870,321,T0904870321,Others,7,7.5,5,0.05,-,,,,,19.5,0.14
9,4,819,381,T0904819381,Others,7,12.1,6,0.07,-,,,,,24.1,0.19
9,4,802,378,T0904802378,Others,7,6.2,9,0.04,-,,,,,18.2,0.12
9,4,844,325,T0904844325,Others,7,14.5,8,0.09,-,,,,,26.5,0.23
9,4,878,381,T0904878381,Others,7,12.6,8,0.07,VICTIM,,,,0.035,24.6,0.2
9,4,824,351,T0904824351,Others,7,12.8,6,0.08,-,,,,,24.8,0.2
9,4,883,386,T0904883386,Others,7,13.4,7,0.08,-,,,,,25.4,0.21
9,4,873,372,T0904873372,Others,7,14.5,9,0.09,-,,,,,26.5,0.23
9,4,822,341,T0904822341,Others,7,10.1,5,0.06,-,,,,,22.1,0.17
9,4,829,326,T0904829326,Others,7,7.7,5,0.05,-,,,,,19.7,0.14
9,4,824,348,T0904824348,Others,7,5.2,6,0.04,-,,,,,17.2,0.11
9,4,877,318,T0904877318,Others,7,10.3,5,0.06,-,,,,,22.3,0.17
9,4,817,396,T0904817396,Others,7,10.3,5,0.06,-,,,,,22.3,0.17
9,4,800,346,T0904800346,Others,7,5.3,9,0.04,-,,,,,17.3,0.11
9,4,896,364,T0904896364,Others,7,12.1,5,0.07,-,,,,,24.1,0.19
9,4,854,355,T0904854355,Others,7,11.0,6,0.06,-,,,,,23.0,0.18
9,4,866,361,T0904866361,Others,7,12.5,9,0.07,-,,,,,24.5,0.2
9,4,819,355,T0904819355,Others,7,11.1,9,0.06,VICTIM,,,,0.03,23.1,0.18
9,4,890,334,T0904890334,Others,7,12.2,7,0.07,-,,,,,24.2,0.19
9,4,891,323,T0904891323,Others,7,6.2,10,0.04,-,,,,,18.2,0.12
9,4,879,341,T0904879341,Others,7,14.9,6,0.09,VICTIM,,,,0.045,26.9,0.23
9,4,851,385,T0904851385,Others,7,7.9,10,0.05,VICTIM,,,,0.025,19.9,0.14
9,4,815,332,T0904815332,Others,7,14.3,5,0.09,-,,,,,26.3,0.22
9,4,811,388,T0904811388,Others,7,13.8,7,0.08,VICTIM,,,0.08,,,
9,4,898,330,T0904898330,Others,7,9.9,5,0.06,VICTIM,,,,0.03,21.9,0.16
9,4,899,360,T0904899360,Others,7,5.4,7,0.04,-,,,,,17.4,0.11
9,4,845,375,T0904845375,Others,7,6.7,9,0.04,VICTIM,,,0.04,,,
9,4,884,321,T0904884321,Others,7,10.2,7,0.06,VICTIM,,,0.06,,,
9,4,837,369,T0904837369,Others,7,8.8,8,0.05,-,,,,,20.8,0.15
9,4,877,318,T0904877318,Others,7,21.2,13,0.16,-,,,,,39.2,0.7
9,4,808,368,T0904808368,Others,7,19.2,11,0.13,-,,,,,37.2,0.6
9,4,859,351,T0904859351,Others,7,22.4,13,0.17,-,,,,,40.4,0.76
9,4,889,327,T0904889327,Others,7,18.8,11,0.13,VICTIM,,,0.13,,,
9,4,850,313,T0904850313,Others,7,23.7,15,0.19,-,,,,,41.7,0.83
9,4,873,384,T0904873384,Others,7,15.9,13,0.1,-,,,,,33.9,0.44
9,4,888,318,T0904888318,Others,7,16.3,15,0.1,VICTIM,,,,0.05,34.3,0.46
9,4,841,365,T0904841365,Others,7,17.4,11,0.11,-,,,,,35.4,0.51
9,4,800,388,T0904800388,Others,7,22.8,15,0.18,-,,,,,40.8,0.78
9,4,839,379,T0904839379,Others,7,19.8,13,0.14,VICTIM,,,0.14,,,
9,4,860,378,T0904860378,Others,7,26.4,12,0.23,-,,,,,44.4,0.99
9,4,804,392,T0904804392,Others,7,20.0,14,0.14,VICTIM,,,,0.07,38.0,0.64
9,4,806,344,T0904806344,Others,7,17.7,11,0.12,-,,,,,35.7,0.52
9,4,866,300,T0904866300,Others,7,29.2,13,0.27,VICTIM,,,,0.135,47.2,1.16
9,4,825,319,T0904825319,Others,7,24.3,11,0.2,-,,,,,42.3,0.87
9,4,843,381,T0904843381,Others,7,20.0,14,0.14,-,,,,,38.0,0.64
9,4,817,359,T0904817359,Others,7,28.5,14,0.26,-,,,,,46.5,1.12
9,4,852,308,T0904852308,Others,7,22.2,13,0.17,VICTIM,,,,0.085,40.2,0.75
9,4,827,373,T0904827373,Others,7,25.0,14,0.2,-,,,,,43.0,0.91
