VICTIM,Cut Tree,Category Damage
T0905881406,T0904880375,2
T0905881406,T0904881372,2
T0904853347,T0904882322,2
T0905881406,T0904882373,2
T0905881406,T0904883371,2
T1004918311,T0904887324,2
T1004918311,T0904888329,2
T0904891372,T0904888344,1
T1004917327,T0904889314,1
T1004918311,T0904889322,2
T1004918311,T0904889325,2
T1004918311,T0904889327,2
T1004918311,T0904891323,2
T1004918311,T0904891326,2
T1005921411,T0904893393,1
T1004926310,T0904898316,1
T0905836402,T0905804422,1
T0905836402,T0905806421,1
T0805777442,T0905809437,2
T0805788472,T0905809440,1
T0805777442,T0905812438,2
T0805777442,T0905814438,2
T0805777442,T0905815434,2
T0904831376,T0905817400,2
T0904831376,T0905818403,2
T0906827520,T0905818488,1
T0905845424,T0905819433,2
T0904841386,T0905823404,2
T0905852441,T0905823447,1
T0905845424,T0905824433,2
T0904841386,T0905825406,2
T0904841386,T0905825408,2
T0904841386,T0905826411,2
T0904841386,T0905826412,2
T0905817446,T0905826422,2
T0905817446,T0905827423,2
T0904841386,T0905828411,2
T0905817446,T0905828422,2
T0805799459,T0905830439,2
T0904841386,T0905831407,2
T0805799459,T0905831444,2
T0905864470,T0905832432,1
T0805799459,T0905832441,2
T0805799459,T0905833446,2
T0805799459,T0905833447,2
T0905816471,T0905838475,1
T0905864470,T0905842445,1
T0905816471,T0905844476,1
T0905864470,T0905848451,1
T0904834377,T0905849406,1
T0905845414,T0905849419,1
T0905881423,T0905849456,1
T0905881423,T0905849456,1
T0905866464,T0905852499,2
T0904834377,T0905853415,1
T0905852441,T0905854412,2
T0904834377,T0905854415,1
T0905888430,T0905854446,1
T0905881423,T0905854451,1
T0905866464,T0905854497,2
T0905881406,T0905855405,1
T0905888430,T0905856445,1
T0905852441,T0905858413,2
T0905852441,T0905860415,2
T0905893485,T0905860465,2
T0905893485,T0905861463,2
T0905845473,T0905861488,1
T0905845473,T0905861494,2
T0905845473,T0905861495,2
T0905845473,T0905862491,2
T0905893485,T0905863470,2
T0905845473,T0905863498,2
T0905896486,T0905864475,2
T0905896486,T0905865474,2
T0905896486,T0905865476,2
T0905893485,T0905866468,2
T0905893485,T0905866468,2
T0905896486,T0905866471,2
T0905845473,T0905866494,2
T0905845414,T0905867435,2
T0904847398,T0905868409,2
T0905896486,T0905868476,2
T0905845473,T0905868494,1
T0904847398,T0905869412,2
T0904847398,T0905870411,2
T0904847398,T0905870414,2
T0905845414,T0905870437,2
T0905845414,T0905871432,2
T0905845414,T0905871432,2
T0904847398,T0905872407,2
T0905893485,T0905872453,1
T0905854476,T0905872457,2
T0905896486,T0905872473,2
T0905845473,T0905872499,1
T0904847398,T0905873409,2
T0904847398,T0905873412,2
T0904847398,T0905873412,2
T0905845414,T0905874439,2
T0906860509,T0905875491,1
T0905845414,T0905876451,1
T0905854476,T0905877458,2
T0905878428,T0905879444,1
T0905866464,T0905879460,1
T0906896503,T0905880497,1
T0904874395,T0905884404,1
T0905866464,T0905885458,1
T0905857428,T0905886425,2
T0905857428,T0905887422,2
T0905857428,T0905888425,2
T0904874395,T0905893418,2
T0905870437,T0905893439,2
T0904874395,T0905894415,2
T0905870437,T0905895433,2
T0905870437,T0905895434,2
T0905870437,T0905895435,2
T0905882445,T0905895467,1
T0904874395,T0905896418,2
T0904874395,T0905896421,2
T0905862477,T0905896497,1
T0905888430,T0905898400,2
T0905881423,T0905898401,2
T0904874395,T0905898423,2
T0905870437,T0905898433,2
T0905870437,T0905898433,2
T0904894393,T0905899405,1
T0906809583,T0906800561,2
T0907815607,T0906800579,1
T0906827520,T0906801511,2
T0906827520,T0906802514,2
T0906834540,T0906803530,1
T0806785544,T0906806534,1
T0906800550,T0906808534,1
T0906847573,T0906810574,2
T0906847573,T0906811572,2
T0906847573,T0906813569,2
T0906847573,T0906814566,2
T0806785544,T0906815530,1
T0806785544,T0906816530,1
T0906826528,T0906818557,2
T0906826528,T0906818560,2
T0906826528,T0906819558,2
T0906834540,T0906820508,2
T0906834540,T0906821511,2
T0906826528,T0906822561,2
T0905854476,T0906823509,1
T0906816565,T0906824537,2
T0905816471,T0906825504,2
T0906816565,T0906825535,2
T0906826528,T0906825560,2
T0905816471,T0906826502,2
T0906834540,T0906826511,2
T0906834540,T0906828507,2
T0907845625,T0906829596,1
T0906860583,T0906830580,1
T0905854476,T0906831500,1
T0906817514,T0906831541,2
T0906817514,T0906831544,2
T0906860509,T0906833525,2
T0906817514,T0906833541,2
T0906817514,T0906833546,2
T0906817514,T0906835540,2
T0906860509,T0906836531,2
T0906817514,T0906836538,2
T0906817514,T0906836547,2
T0906850585,T0906836596,1
T0906817514,T0906839542,2
T0906860583,T0906840581,1
T0905847477,T0906841510,2
T0905847477,T0906841511,2
T0905847477,T0906843509,2
T0905847477,T0906843514,2
T0906826528,T0906844525,1
T0906847573,T0906846555,1
T0906847573,T0906846558,1
T0905847477,T0906848515,2
T0906842535,T0906851541,1
T0905866464,T0906854500,2
T0905866464,T0906854500,2
T0906842535,T0906858555,2
T0906842535,T0906858558,2
T0906895574,T0906863591,2
T0906895574,T0906864584,2
T0906895574,T0906865593,2
T0906895574,T0906865593,2
T0906850585,T0906869560,2
T0906898594,T0906875577,2
T0905845473,T0906877502,1
T0905862477,T0906877509,2
T0906898594,T0906877576,2
T0906898594,T0906877581,2
T0906898594,T0906878576,2
T0905862477,T0906881503,2
T0906898594,T0906881577,2
T1006919514,T0906887501,2
T0906886514,T0906890537,2
T1006918515,T0906892535,2
T1006918515,T0906893533,2
T0906886514,T0906893543,2
T0807774637,T0907800632,2
T0908818700,T0907800678,1
T0908803701,T0907801676,2
T0807789682,T0907803658,1
T0907805674,T0907803667,1
T0907818680,T0907804652,1
T0908818700,T0907808688,1
T0907849662,T0907813656,2
T0907809698,T0907813694,1
T0907845625,T0907815607,2
T0907845625,T0907816608,2
T0906850585,T0907816612,1
T0907849662,T0907816660,2
T0907849662,T0907818654,2
T0907849662,T0907818656,2
T0907849662,T0907819658,2
T0908817725,T0907822699,1
T0908817725,T0907823695,1
T0907856699,T0907828681,2
T0907856699,T0907829682,2
T0907856699,T0907831678,2
T0907856699,T0907831680,2
T0907856699,T0907831682,2
T0907856699,T0907831683,2
T0907850670,T0907831689,2
T0907850670,T0907831694,2
T0907837646,T0907833676,2
T0907850670,T0907833694,2
T0907856699,T0907834682,2
T0907850670,T0907834691,2
T0908861707,T0907836695,2
T0907837646,T0907837677,2
T0907837646,T0907838675,2
T0907837646,T0907838676,2
T0907839654,T0907838684,2
T0907839654,T0907838686,2
T0907856699,T0907839673,1
T0907837646,T0907839675,2
T0907839654,T0907840687,2
T0907839654,T0907841690,2
T0907870627,T0907843649,2
T0907868660,T0907843663,1
T0907849662,T0907845636,1
T0907870627,T0907846645,2
T0907849662,T0907847650,1
T0907856699,T0907849689,1
T0907870627,T0907850647,2
T0908861707,T0907852686,1
T0908861707,T0907853689,1
T0907823690,T0907854688,1
T0907833664,T0907858656,2
T0907868660,T0907858661,1
T0907833664,T0907862653,2
T0907860643,T0907864673,2
T0907839654,T0907865655,1
T0907860643,T0907865673,2
T0907860643,T0907865675,2
T0907837646,T0907866645,1
T0907833664,T0907866657,2
T0907860643,T0907867672,2
T0907860643,T0907869667,2
T0907860643,T0907869671,2
T0907860643,T0907870667,2
T0908884714,T0907870686,2
T0907860643,T0907871672,2
T0908884714,T0907871690,2
T0907837646,T0907872645,1
T0907868660,T0907873626,2
T1008901708,T0907875674,1
T0907873653,T0907875684,2
T0907873653,T0907875685,2
T0907873653,T0907876682,2
T0907873653,T0907877679,2
T1008901708,T0907877688,2
T1008901708,T0907877689,2
T0907873653,T0907879686,2
T0907856624,T0907882626,2
T0907856624,T0907882626,2
T0907873653,T0907882685,2
T0907856624,T0907884621,2
T0907852684,T0907884687,2
T1008901708,T0907888691,1
T0907860643,T0907889651,1
T0907874615,T0907894637,2
T1008920703,T0907894691,2
T0907874615,T0907896634,2
T0906899585,T0907897614,2
T0907889676,T0907897671,1
T1008920703,T0907897689,2
T1008920703,T0907897692,2
T0906899585,T0907898615,2
T0907874615,T0907898639,1
T0908837724,T0908800718,2
T0908837724,T0908801717,2
T0809787811,T0908801786,2
T0808771720,T0908802721,1
T0809787811,T0908802785,2
T0809787811,T0908802789,2
T0809787811,T0908802790,2
T0808778733,T0908803728,1
T0908801701,T0908804732,2
T0908837724,T0908805720,2
T0908801701,T0908805726,2
T0908801701,T0908806728,2
T0908801701,T0908807728,2
T0908801701,T0908808733,2
T0908801701,T0908810728,2
T0908818747,T0908810777,1
T0809781802,T0908812799,1
T0908818747,T0908813767,1
T0908810775,T0908815791,1
T0808789790,T0908817799,2
T0808789790,T0908817799,2
T0908801701,T0908819705,1
T0908817725,T0908820709,1
T0808789790,T0908820792,2
T0907823690,T0908822717,2
T0808789790,T0908822793,2
T0808789790,T0908825797,2
T0908803739,T0908827713,2
T0907820696,T0908827715,1
T0908803739,T0908829714,2
T0908803739,T0908829717,2
T0908803739,T0908830714,2
T0908803739,T0908830717,2
T0908803739,T0908831715,2
T0907820696,T0908831724,1
T0908871780,T0908834788,2
T0908837724,T0908835709,1
T0908871780,T0908835786,2
T0908871780,T0908836786,2
T0908856770,T0908838798,2
T0908865777,T0908839794,2
T0908818747,T0908841742,2
T0908818747,T0908842741,2
T0908865777,T0908842793,2
T0908865777,T0908843790,2
T0908810775,T0908844782,2
T0908865777,T0908844794,2
T0908818747,T0908845745,2
T0908871779,T0908850768,1
T0907820696,T0908851705,2
T0908866789,T0908852787,1
T0907820696,T0908854704,2
T0907820696,T0908854706,2
T0907878697,T0908856729,1
T0908866789,T0908857757,2
T0907878697,T0908859725,1
T0908871779,T0908861750,2
T0908834794,T0908861793,2
T0908834794,T0908862791,2
T0908834794,T0908862795,2
T0907878697,T0908863720,1
T0907840698,T0908863728,1
T0908866789,T0908864754,2
T0907840698,T0908865714,2
T0908834794,T0908865796,2
T0907840698,T0908866717,2
T0907840698,T0908866721,2
T0908851738,T0908866760,1
T0908834794,T0908866795,2
T0907840698,T0908867718,2
T0908834794,T0908868790,2
T0907889676,T0908869700,2
T0908851738,T0908869763,1
T0908834794,T0908869796,2
T0907840698,T0908871717,2
T0908865777,T0908872766,1
T1008909716,T0908873745,1
T0907889676,T0908874700,2
T0907889676,T0908874705,2
T0907889676,T0908876705,2
T0908851738,T0908877756,2
T0908871780,T0908879746,1
T1008909716,T0908880740,1
T0908871780,T0908880742,1
T0908851738,T0908882760,2
T0908853772,T0908883765,2
T0909879817,T0908883781,2
T0908853772,T0908884773,2
T0908893758,T0908884775,1
T0909889828,T0908886798,2
T0909889828,T0908887794,2
T0908856770,T0908889753,1
T0909889828,T0908889797,2
T0908853772,T0908890768,2
T0908853772,T0908890769,2
T1008913795,T0908890780,1
T0908856770,T0908891751,1
T1008909716,T0908892730,1
T0909874801,T0908892775,2
T0908856770,T0908894750,1
T1008903735,T0908894762,2
T0909874801,T0908894773,2
T0908856770,T0908895749,1
T0908856770,T0908895749,1
T0908877786,T0908895766,2
T0908877786,T0908896771,2
T0909874801,T0908897774,2
T0909874801,T0908898772,2
T0909874801,T0908898773,2
T0909874801,T0908898773,2
T1008903735,T0908899759,2
T0808770789,T0909800819,1
T0909807844,T0909800876,2
T0809774808,T0909801833,1
T0909803819,T0909801844,1
T0810778912,T0909801895,2
T0808770789,T0909802822,1
T0909803819,T0909802833,1
T0810778912,T0909803896,2
T0810778912,T0909803899,2
T0809780893,T0909807886,2
T0809780893,T0909807888,2
T0809780893,T0909809887,2
T0809780893,T0909809888,2
T0809780893,T0909810886,2
T0909806851,T0909811867,1
T0809780893,T0909813889,2
T0909850841,T0909814847,2
T0909850841,T0909816838,2
T0909850841,T0909817841,2
T0909850841,T0909818842,2
T0809788886,T0909818856,1
T0909807844,T0909820841,1
T0910815927,T0909821899,2
T0809797854,T0909823859,2
T0809797854,T0909824859,2
T0809797854,T0909824859,2
T0809797854,T0909826856,2
T0809797854,T0909828860,2
T0909806851,T0909830859,2
T0809797885,T0909831893,2
T0809797885,T0909832890,2
T0909806851,T0909833863,2
T0809797885,T0909833890,2
T0909803819,T0909834816,2
T0909803819,T0909834816,2
T0909803819,T0909834820,2
T0909806851,T0909834856,2
T0909838855,T0909835880,1
T0909803819,T0909836813,2
T0909803819,T0909837813,2
T0908856770,T0909838801,2
T0909803819,T0909838817,2
T0909861882,T0909840899,2
T0908856770,T0909841805,2
T0909803819,T0909841819,2
T0909861882,T0909841894,2
T0910856919,T0909843894,1
T0909871823,T0909844837,1
T0909874801,T0909845827,1
T0909847894,T0909847858,2
T0909841825,T0909849854,2
T0909879817,T0909850819,1
T0909847894,T0909850857,2
T0909847894,T0909850857,2
T0909879817,T0909851819,1
T0909847894,T0909851858,2
T0908877786,T0909852812,1
T0908877786,T0909852813,1
T0909841825,T0909852829,1
T0908877786,T0909854810,1
T0909889828,T0909854830,1
T0909841825,T0909856856,2
T0909841825,T0909856857,2
T0909851830,T0909859827,1
T0909848887,T0909862895,1
T0909861882,T0909863879,1
T0909879817,T0909866818,1
T0909889828,T0909866829,1
T0909838855,T0909868854,2
T0909871823,T0909869824,1
T0909838855,T0909870852,2
T0909861882,T0909870869,1
T0909869895,T0909870891,1
T0910860934,T0909873899,1
T0909861882,T0909876859,1
T0909841825,T0909877837,1
T0909841825,T0909877838,1
T0909876888,T0909877895,1
T0909871823,T0909879802,2
T1009919826,T0909881821,2
T0909871823,T0909882804,2
T0909861882,T0909882852,1
T0909856894,T0909882898,2
T0909871823,T0909883802,2
T1009919826,T0909883820,2
T0909871823,T0909884800,2
T1009919826,T0909884818,2
T0909856894,T0909884895,2
T0909893806,T0909886826,2
T0909893806,T0909886831,2
T0909856894,T0909886897,2
T1009919829,T0909887821,2
T1009919829,T0909887824,2
T0909893806,T0909887834,2
T0909893806,T0909889830,2
T1009922801,T0909893822,2
T0909868884,T0909894896,2
T1009922801,T0909895817,2
T0909893806,T0909896805,1
T0909876888,T0909899890,2
T0809770893,T0910803904,2
T0910817965,T0910804997,2
T0910817965,T0910804998,2
T0809797885,T0910805913,1
T0910817965,T0910805999,2
T0910817965,T0910808998,2
T0910836967,T0910812991,2
T0910838947,T0910813950,2
T0910836967,T0910814989,2
T0910819993,T0910816967,1
T0910836967,T0910816984,2
T0810794942,T0910817918,1
T0910815927,T0910820900,2
T0910815927,T0910823904,2
T0910815927,T0910824902,2
T0910815927,T0910824903,2
T0910815927,T0910827905,2
T0910860934,T0910828942,2
T0910860934,T0910828944,2
T0910860934,T0910828948,2
T0910826916,T0910829920,1
T0910826916,T0910829920,1
T0910856919,T0910830903,2
T0810794942,T0910830905,1
T0910860934,T0910831948,2
T0910817965,T0910833960,1
T0910855971,T0910833996,2
T0910855971,T0910834991,2
T0910855971,T0910834998,2
T0910868977,T0910837964,2
T0910855971,T0910838993,2
T0910855971,T0910838999,2
T0910838947,T0910840937,1
T0909869895,T0910841902,2
T0910838947,T0910843925,1
T0910838947,T0910843925,1
T0910870989,T0910845977,2
T0909869895,T0910847904,2
T0910870989,T0910847974,2
T0910873981,T0910847987,1
T0910826916,T0910849931,2
T0910836967,T0910850952,1
T0910817965,T0910850954,1
T0910826916,T0910852934,2
T0910865974,T0910852993,1
T0910868977,T0910855944,1
T0910893923,T0910859903,2
T0910893923,T0910860908,2
T0910836967,T0910860941,1
T0910836967,T0910860942,1
T0909848887,T0910861913,2
T0909848887,T0910862916,2
T0909848887,T0910862916,2
T0910836967,T0910862940,1
T0910836967,T0910863938,1
T0910878919,T0910863956,1
T0909848887,T0910864912,2
T0909848887,T0910865915,2
T0909848887,T0910866915,2
T0909848887,T0910867913,2
T0910852952,T0910872970,1
T0910852952,T0910872974,2
T0910852952,T0910872978,2
T0910852952,T0910874972,1
T0909848887,T0910875902,1
T0909848887,T0910878905,1
T0910852952,T0910878975,1
T0910873981,T0910881947,2
T0910873981,T0910881953,2
T0910873981,T0910882948,2
T0910873981,T0910883948,2
T0910873981,T0910883953,2
T0910873981,T0910884945,2
T0910873981,T0910884946,2
T0910852952,T0910885981,1
T0910855971,T0910886947,1
T0910865974,T0910888954,2
T0910865974,T0910888957,2
T1010904984,T0910888990,1
T0909856894,T0910889900,2
T0910865974,T0910889954,2
T1010909915,T0910891943,1
T0910865974,T0910892951,2
T0910867942,T0910892973,1
T0910865974,T0910893955,2
T0910867942,T0910893964,2
T0910867942,T0910895960,2
T0910867942,T0910895965,2
T0910865974,T0910896953,2
T0910867942,T0910897963,2
T0910867942,T0910898961,2
T1010920995,T0910898991,1
T1010909915,T0910899931,1
T0901875005,T1001900035,1
T0901874082,T1001900046,1
T0901875005,T1001901027,2
T0901864060,T1001901067,1
T0901878097,T1001901080,2
T0101075032,T1001902000,1
T0901878097,T1001902078,2
T0901878097,T1001902078,2
T0901875005,T1001903025,2
T0901878097,T1001903075,2
T1002901107,T1001904097,1
T0901887058,T1001905043,2
T0901887058,T1001908046,2
T0901887058,T1001909044,2
T0901873082,T1001909089,1
T0101075032,T1001911000,1
T1001909097,T1001911066,2
T1002901107,T1001911071,1
T0901887058,T1001912044,2
T0901887058,T1001913042,2
T1001909097,T1001917070,2
T1001909097,T1001917070,2
T1001950095,T1001923098,2
T1001956085,T1001929088,2
T0101075032,T1001938000,1
T1001918046,T1001938022,2
T1001918046,T1001938023,2
T1001918046,T1001940017,2
T0101075032,T1001941000,1
T1001918046,T1001944020,2
T1001925088,T1001947079,1
T1001974029,T1001948025,1
T1002924111,T1001950089,2
T1002924111,T1001950089,2
T1002933116,T1001950098,2
T1002924111,T1001951093,2
T1002933116,T1001953097,2
T0101075032,T1001958000,1
T1001986002,T1001958001,2
T1001986002,T1001960001,2
T1001956085,T1001960054,1
T1001963071,T1001964037,2
T1001963070,T1001966034,2
T1001963071,T1001966044,2
T1001963070,T1001967032,2
T1001963071,T1001968042,2
T0101075032,T1001969000,1
T0101075032,T1001969000,1
T1001974029,T1001969004,2
T1001963070,T1001971038,2
T1001963070,T1001972035,2
T1001963070,T1001973037,2
T1001998070,T1001975096,2
T1001976058,T1001979089,2
T1001998070,T1001979098,2
T1001976058,T1001982085,2
T1001955014,T1001983004,2
T1001955014,T1001983006,2
T1001955014,T1001984009,2
T1001955014,T1001985006,2
T1001955014,T1001985011,2
T1001955014,T1001986003,2
T1001955014,T1001987002,2
T0101075032,T1001993000,1
T1002990116,T1001993090,2
T1001991045,T1001994016,2
T1001976058,T1001994062,1
T1001991045,T1001995014,2
T1001991045,T1001995015,2
T1001991045,T1001996016,2
T0101075032,T1001997000,1
T1002990116,T1001998086,2
T1002990116,T1001998091,2
T1002990116,T1001998092,2
T0902873146,T1002901136,2
T0902873146,T1002901139,2
T1002927142,T1002901158,1
T0902873146,T1002902137,2
T0902873146,T1002902141,2
T1003911220,T1002904187,2
T1002941164,T1002905162,2
T0902873146,T1002906139,2
T0902873146,T1002906141,2
T1002941164,T1002906159,2
T1003911220,T1002906185,2
T1002941164,T1002908160,2
T1003911220,T1002908183,2
T1002941164,T1002909163,2
T1003911220,T1002909187,2
T1002944100,T1002910103,2
T1001925088,T1002911118,2
T1001925088,T1002911125,2
T1002933116,T1002912141,1
T1002944100,T1002913101,2
T1001950095,T1002923104,2
T1001950095,T1002923105,2
T1002903155,T1002925172,2
T1002905190,T1002926167,2
T1002903155,T1002926175,2
T1002933116,T1002927123,1
T1002903155,T1002928177,2
T1002905190,T1002931166,2
T1002905190,T1002932170,2
T1002973167,T1002943188,2
T1002927142,T1002944108,2
T1002927142,T1002944109,2
T1002973167,T1002946187,2
T1002973167,T1002946192,2
T1002973167,T1002947187,2
T1002973167,T1002950186,2
T1002973167,T1002950189,2
T1002933116,T1002954102,2
T1002995134,T1002959127,2
T1002995134,T1002959131,2
T1002995134,T1002960126,2
T1002995134,T1002960128,2
T1002990116,T1002963122,1
T1002995134,T1002964130,2
T1002996152,T1002969149,2
T1002996152,T1002970147,2
T1002996152,T1002970147,2
T1001996099,T1002974127,2
T1002990116,T1002976119,1
T1001996099,T1002976132,2
T1001996099,T1002977128,2
T1001996099,T1002977132,2
T1001996099,T1002978131,2
T1002961185,T1002983186,1
T1001992097,T1002985128,2
T1001992097,T1002986124,2
T1002973167,T1002986152,1
T1002995134,T1002991103,1
T1002971108,T1002991129,1
T1002973167,T1002991146,1
T1002971108,T1002992130,1
T1002971108,T1002995127,2
T1002971108,T1002996134,1
T1002971108,T1002997130,2
T1002971108,T1002998135,1
